Date,variable,value,Symbol,Name,Sector,GICS.Sub.Industry,Market_Cap
2020-04-07,BMY,56.900001525878906,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-04-08,BMY,58.25,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-04-09,BMY,58.90999984741211,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-04-13,BMY,58.91999816894531,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-04-14,BMY,60.040000915527344,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-04-15,BMY,59.459999084472656,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-04-16,BMY,59.560001373291016,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,149.85
2020-02-14,AVGO,317.7699890136719,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-02-18,AVGO,310.75,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-02-19,AVGO,315.69000244140625,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-02-20,AVGO,309.239990234375,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-02-21,AVGO,304.5,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-02-24,AVGO,291.6000061035156,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-02-25,AVGO,282.67999267578125,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-02-26,AVGO,285.8800048828125,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-02-27,AVGO,273.95001220703125,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-02-28,AVGO,272.6199951171875,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-02,AVGO,284.9700012207031,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-03,AVGO,274.25,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-04,AVGO,285.45001220703125,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-05,AVGO,274.0400085449219,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-06,AVGO,269.45001220703125,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-09,AVGO,247.72000122070312,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-10,AVGO,262.8999938964844,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-11,AVGO,245.97000122070312,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-12,AVGO,218.77999877929688,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-13,AVGO,234.22000122070312,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-16,AVGO,187.5800018310547,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-17,AVGO,199.50999450683594,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-18,AVGO,167.8699951171875,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-19,AVGO,194.4499969482422,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-20,AVGO,192.22000122070312,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-23,AVGO,193.47000122070312,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-24,AVGO,212.75999450683594,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-25,AVGO,217.5500030517578,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-26,AVGO,243.1699981689453,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-27,AVGO,230.69000244140625,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-30,AVGO,240.11000061035156,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-03-31,AVGO,237.10000610351562,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-04-01,AVGO,223.6300048828125,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-04-02,AVGO,237.05999755859375,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-04-03,AVGO,234.25999450683594,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-04-06,AVGO,252.44000244140625,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-04-07,AVGO,253.27000427246094,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-04-08,AVGO,261.1000061035156,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-04-09,AVGO,254.3000030517578,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-04-13,AVGO,259.9200134277344,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-04-14,AVGO,267.6300048828125,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-04-15,AVGO,257.44000244140625,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-04-16,AVGO,258.2900085449219,AVGO,Broadcom Inc.,Information Technology,Semiconductors,126.94
2020-02-14,BR,122.27999877929688,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-02-18,BR,122.51000213623047,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-02-19,BR,122.87999725341797,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-02-20,BR,121.37999725341797,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-02-21,BR,119.61000061035156,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-02-24,BR,116.44000244140625,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-02-25,BR,112.44999694824219,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-02-26,BR,112.54000091552734,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-02-27,BR,107.69000244140625,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-02-28,BR,104.36000061035156,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-02,BR,106.25,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-03,BR,102.5199966430664,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-04,BR,106.1500015258789,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-05,BR,101.38999938964844,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-06,BR,100.36000061035156,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-09,BR,91.5199966430664,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-10,BR,99.48999786376953,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-11,BR,97.66999816894531,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-12,BR,95.70999908447266,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-13,BR,103.68000030517578,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-16,BR,99.62999725341797,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-17,BR,104.81999969482422,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-18,BR,100.9000015258789,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-19,BR,93.44000244140625,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-20,BR,90.7699966430664,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-23,BR,84.26000213623047,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-24,BR,94.83000183105469,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-25,BR,93.94000244140625,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-26,BR,96.93000030517578,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-27,BR,91.56999969482422,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-30,BR,96.94000244140625,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-03-31,BR,94.83000183105469,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-04-01,BR,91.31999969482422,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-04-02,BR,92.0999984741211,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-04-03,BR,92.38999938964844,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-04-06,BR,98.61000061035156,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-04-07,BR,100.76000213623047,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-04-08,BR,102.0999984741211,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-04-09,BR,105.91000366210938,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-04-13,BR,102.58999633789062,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-04-14,BR,106.94999694824219,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-04-15,BR,106.56999969482422,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-04-16,BR,107.05000305175781,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,14.04
2020-02-14,CHRW,72.01000213623047,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-02-18,CHRW,72.44999694824219,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-02-19,CHRW,73.4800033569336,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-02-20,CHRW,74.81999969482422,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-02-21,CHRW,74.55000305175781,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-02-24,CHRW,72.13999938964844,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-02-25,CHRW,71.8499984741211,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-02-26,CHRW,71.66000366210938,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-02-27,CHRW,69.87000274658203,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-02-28,CHRW,68.9000015258789,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-02,CHRW,70.08999633789062,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-03,CHRW,68.2699966430664,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-04,CHRW,70.79000091552734,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-05,CHRW,66.37999725341797,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-06,CHRW,66.08000183105469,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-09,CHRW,62.66999816894531,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-10,CHRW,64.77999877929688,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-11,CHRW,64.11000061035156,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-12,CHRW,60.11000061035156,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-13,CHRW,62.369998931884766,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-16,CHRW,61.060001373291016,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-17,CHRW,64.5999984741211,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-18,CHRW,64.8499984741211,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-19,CHRW,64.05999755859375,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-20,CHRW,63.90999984741211,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-23,CHRW,63.2400016784668,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-24,CHRW,63.54999923706055,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-25,CHRW,62.290000915527344,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-26,CHRW,65.88999938964844,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-27,CHRW,62.5099983215332,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-30,CHRW,65.19000244140625,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-03-31,CHRW,66.19999694824219,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-04-01,CHRW,66.56999969482422,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-04-02,CHRW,68.91999816894531,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-04-03,CHRW,68.1500015258789,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-04-06,CHRW,72.38999938964844,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-04-07,CHRW,71.83999633789062,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-04-08,CHRW,72.81999969482422,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-04-09,CHRW,73.22000122070312,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-04-13,CHRW,71.2699966430664,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-04-14,CHRW,70.98999786376953,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-04-15,CHRW,70.91999816894531,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-04-16,CHRW,74.22000122070312,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,9.714
2020-02-14,COG,14.800000190734863,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-02-18,COG,15.300000190734863,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-02-19,COG,15.600000381469727,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-02-20,COG,15.350000381469727,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-02-21,COG,14.890000343322754,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-02-24,COG,15.050000190734863,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-02-25,COG,14.600000381469727,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-02-26,COG,14.65999984741211,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-02-27,COG,13.510000228881836,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-02-28,COG,13.930000305175781,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-02,COG,14.550000190734863,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-03,COG,14.789999961853027,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-04,COG,14.9399995803833,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-05,COG,14.920000076293945,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-06,COG,16.3700008392334,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-09,COG,16.889999389648438,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-10,COG,16.940000534057617,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-11,COG,16.209999084472656,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-12,COG,16.040000915527344,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-13,COG,18.3700008392334,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-16,COG,17.110000610351562,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-17,COG,19.09000015258789,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-18,COG,18.5,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-19,COG,16.90999984741211,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-20,COG,14.920000076293945,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-23,COG,14.140000343322754,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-24,COG,16.350000381469727,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-25,COG,16.459999084472656,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-26,COG,16.8700008392334,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-27,COG,16.239999771118164,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-30,COG,17.510000228881836,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-03-31,COG,17.190000534057617,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-04-01,COG,16.639999389648438,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-04-02,COG,16.700000762939453,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
2020-04-03,COG,17.350000381469727,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,5.893
